x,y,label,datetime
165.1136678427466,206.82684279173665,c,2026-05-14 16:16:00
171.0933335244275,203.65750603989025,c,2026-05-14 16:16:00
166.61757312958514,209.4189933028458,c,2026-05-14 16:16:00
173.9619104011348,210.8845883454924,c,2026-05-14 16:16:00
172.00261748002836,210.82750466995205,c,2026-05-14 16:16:00
175.93240116619393,206.444382437751,c,2026-05-14 16:16:00
162.01905324008965,207.18110269989293,c,2026-05-14 16:16:00
167.00763416561915,191.683765970642,c,2026-05-14 16:16:00
173.93002420386762,201.37895643903056,c,2026-05-14 16:16:00
223.38792025668,248.5864136781229,c,2026-05-14 16:16:00
212.1013652102248,245.13013218704293,c,2026-05-14 16:16:00
223.6514464155919,252.9821184083038,c,2026-05-14 16:16:00
221.59384632893747,261.7291232181425,c,2026-05-14 16:16:00
241.4899245079356,268.98884170168697,c,2026-05-14 16:16:00
244.67410846688267,268.8261431569951,c,2026-05-14 16:16:00
243.6706152708228,285.659423235952,c,2026-05-14 16:16:00
243.75820113883023,277.7107110080632,c,2026-05-14 16:16:00
239.51907865522367,280.409780682475,c,2026-05-14 16:16:00
245.6115496445876,283.11955595985887,c,2026-05-14 16:16:00
261.59219425025793,296.0166444653033,c,2026-05-14 16:16:00
252.39432224196327,287.7695738003489,c,2026-05-14 16:16:00
267.3778025542066,292.07586399681804,c,2026-05-14 16:16:00
273.1236103259837,295.77537078705353,c,2026-05-14 16:16:00
276.3716853815068,290.19566640002967,c,2026-05-14 16:16:00
275.8324023302285,294.80892297618175,c,2026-05-14 16:16:00
268.27156132315736,305.104794155712,c,2026-05-14 16:16:00
279.14112945708865,294.8216071120697,c,2026-05-14 16:16:00
289.62032425163613,304.1992031748636,c,2026-05-14 16:16:00
281.580380780697,314.64256204121625,c,2026-05-14 16:16:00
297.76420281401727,304.6669226342372,c,2026-05-14 16:16:00
295.1090580704006,308.502896658622,c,2026-05-14 16:16:00
291.40878011124965,321.5282076089931,c,2026-05-14 16:16:00
307.920319781748,303.26699519809466,c,2026-05-14 16:16:00
314.34833568465467,316.8777704004109,c,2026-05-14 16:16:00
305.5217754213316,305.77689569238635,c,2026-05-14 16:16:00
313.12232775578565,321.4720243084172,c,2026-05-14 16:16:00
318.5402704697561,303.60955966566746,c,2026-05-14 16:16:00
334.5133532937264,299.6475016150687,c,2026-05-14 16:16:00
324.80469077428853,303.2120269040093,c,2026-05-14 16:16:00
340.13147018703177,294.2776865721402,c,2026-05-14 16:16:00
338.77400954436536,302.1841132466235,c,2026-05-14 16:16:00
352.5738140294168,297.3282393175872,c,2026-05-14 16:16:00
366.0607189631768,292.82491690311485,c,2026-05-14 16:16:00
357.81588203274464,298.0030247753117,c,2026-05-14 16:16:00
353.54543961974707,300.8152888784759,c,2026-05-14 16:16:00
370.7101984453425,283.734080555579,c,2026-05-14 16:16:00
362.33261864907786,287.64161315653865,c,2026-05-14 16:16:00
361.2811432095934,282.87407000883536,c,2026-05-14 16:16:00
365.2209155816745,279.3264937578166,c,2026-05-14 16:16:00
379.1230746986653,286.01463354169425,c,2026-05-14 16:16:00
381.1247758399075,267.5516703350879,c,2026-05-14 16:16:00
382.915137088124,274.1765397347817,c,2026-05-14 16:16:00
389.1688877739513,267.4459562790328,c,2026-05-14 16:16:00
387.08638323954347,263.6363315002397,c,2026-05-14 16:16:00
387.7331814550053,264.4327902087582,c,2026-05-14 16:16:00
387.4063397881899,251.60895725529684,c,2026-05-14 16:16:00
393.87798840501057,261.1204509135217,c,2026-05-14 16:16:00
380.91701609287526,254.2413784176816,c,2026-05-14 16:16:00
386.1686870779678,248.99482581676068,c,2026-05-14 16:16:00
378.93726796585946,257.79921568013435,c,2026-05-14 16:16:00
375.9967666701809,254.74269961712127,c,2026-05-14 16:16:00
392.1092511300719,245.92922964668364,c,2026-05-14 16:16:00
394.9798902167786,242.7424603426844,c,2026-05-14 16:16:00
395.57961217125046,253.89231456014096,c,2026-05-14 16:16:00
382.2576132342454,250.8469868419949,c,2026-05-14 16:16:00
392.5672622950912,240.7819430171064,c,2026-05-14 16:16:00
394.41845376734784,242.91210656310028,c,2026-05-14 16:16:00
398.4973975816125,247.94728008699096,c,2026-05-14 16:16:00
392.0184482255282,232.3663367414973,c,2026-05-14 16:16:00
393.6051742793,239.84442691709376,c,2026-05-14 16:16:00
385.2597636552575,231.9528022555243,c,2026-05-14 16:16:00
398.399647048588,239.5750569103029,c,2026-05-14 16:16:00
391.0459368467964,234.24827098614315,c,2026-05-14 16:16:00
383.9392261154952,231.32153540607595,c,2026-05-14 16:16:00
388.4570360511,229.7417873956324,c,2026-05-14 16:16:00
395.1865184027377,234.0733637951297,c,2026-05-14 16:16:00
391.77234790180654,230.47435469591537,c,2026-05-14 16:16:00
398.1115608510735,227.30774344378787,c,2026-05-14 16:16:00
385.4062694794911,232.79264714176173,c,2026-05-14 16:16:00
398.5770885374245,235.01931651814616,c,2026-05-14 16:16:00
399.2940300260778,241.803159337338,c,2026-05-14 16:16:00
384.3169742875511,249.5012245943724,c,2026-05-14 16:16:00
385.5339938267021,251.00495312431173,c,2026-05-14 16:16:00
395.36026727555054,249.358297017568,c,2026-05-14 16:16:00
393.1817576203466,262.750226856374,c,2026-05-14 16:16:00
382.5681482730777,266.07461764859846,c,2026-05-14 16:16:00
392.3165660444801,257.9161642418515,c,2026-05-14 16:16:00
385.64547814918814,258.1862001562773,c,2026-05-14 16:16:00
388.4463158525947,276.13908224251054,c,2026-05-14 16:16:00
376.87397176146527,265.92022401148154,c,2026-05-14 16:16:00
372.8464171446575,276.3339720057783,c,2026-05-14 16:16:00
375.8629035031082,276.85965098673154,c,2026-05-14 16:16:00
366.84424816515775,276.7003473282448,c,2026-05-14 16:16:00
357.61757694874643,293.49544349950355,c,2026-05-14 16:16:00
371.469940891732,293.2703624474533,c,2026-05-14 16:16:00
365.3001281502896,288.875638449601,c,2026-05-14 16:16:00
352.3379566681065,303.49093839285445,c,2026-05-14 16:16:00
359.4097569533241,294.9712103505189,c,2026-05-14 16:16:00
351.3583077674886,298.15211874136844,c,2026-05-14 16:16:00
337.48978574224,300.4693620065087,c,2026-05-14 16:16:00
347.3906274586246,303.0043206766245,c,2026-05-14 16:16:00
345.09889212362674,311.0821717445047,c,2026-05-14 16:16:00
330.4782163463621,323.4583945881811,c,2026-05-14 16:16:00
317.5278084948138,323.1674627633075,c,2026-05-14 16:16:00
320.5511641453693,322.6861399846246,c,2026-05-14 16:16:00
299.4040320119008,313.07832444522546,c,2026-05-14 16:16:00
313.3485560486101,313.1945023868025,c,2026-05-14 16:16:00
303.1410982711524,322.612795770387,c,2026-05-14 16:16:00
302.1319051293141,324.35273286496977,c,2026-05-14 16:16:00
287.07547946050045,306.47531581319475,c,2026-05-14 16:16:00
279.87057563344223,303.86511036523814,c,2026-05-14 16:16:00
277.3949071899449,304.53041587941567,c,2026-05-14 16:16:00
271.7195113484299,301.0047312301464,c,2026-05-14 16:16:00
263.3743775830343,308.0126733031964,c,2026-05-14 16:16:00
259.0606810652177,299.4062679488602,c,2026-05-14 16:16:00
251.7791094507671,305.51894066528604,c,2026-05-14 16:16:00
253.03371210373496,294.85182757397234,c,2026-05-14 16:16:00
240.81325529141463,290.4294393525153,c,2026-05-14 16:16:00
238.47184575290007,285.40364533632453,c,2026-05-14 16:16:00
243.619748378554,284.9471093537352,c,2026-05-14 16:16:00
232.4700578458104,275.9713465083022,c,2026-05-14 16:16:00
234.04032214284328,281.50667373600606,c,2026-05-14 16:16:00
233.3810531996367,281.95696914394324,c,2026-05-14 16:16:00
229.08854380427653,265.9802382965289,c,2026-05-14 16:16:00
229.38526453142487,263.88639656647274,c,2026-05-14 16:16:00
214.0747333536948,273.4365292229612,c,2026-05-14 16:16:00
226.5340966425321,258.3905750466425,c,2026-05-14 16:16:00
212.1790907198549,265.60678515505026,c,2026-05-14 16:16:00
227.7381172869761,245.0954075459047,c,2026-05-14 16:16:00
221.66279191605668,248.1863837040785,c,2026-05-14 16:16:00
219.57054037119843,244.4984275799684,c,2026-05-14 16:16:00
207.20666107823155,242.04699210931588,c,2026-05-14 16:16:00
220.2612590122436,239.68432511806523,c,2026-05-14 16:16:00
220.2139048404232,240.97830239564013,c,2026-05-14 16:16:00
206.6750032813316,230.40591579294863,c,2026-05-14 16:16:00
182.81728705677148,223.98488893251584,a,2026-05-14 16:16:00
180.843916551664,220.4706605631258,a,2026-05-14 16:16:00
180.6100299857484,212.2994508791901,a,2026-05-14 16:16:00
189.41840621847928,204.77864988295727,a,2026-05-14 16:16:00
195.98746202407747,201.15243100198745,a,2026-05-14 16:16:00
193.42962058437823,200.06377848496643,a,2026-05-14 16:16:00
204.68894527449947,186.82591005358944,a,2026-05-14 16:16:00
203.5445636446874,188.69892590565783,a,2026-05-14 16:16:00
198.93987432518588,174.2164801294004,a,2026-05-14 16:16:00
204.43672461815623,177.00945580166515,a,2026-05-14 16:16:00
190.77649319721888,179.08718714690912,a,2026-05-14 16:16:00
192.85154713174427,173.49052014637212,a,2026-05-14 16:16:00
211.5670545429055,167.5158493520588,a,2026-05-14 16:16:00
198.79601028814363,178.5684038687948,a,2026-05-14 16:16:00
194.1379962270116,168.62342799663148,a,2026-05-14 16:16:00
197.8202319660145,155.08446257365537,a,2026-05-14 16:16:00
210.5160029140968,170.6467622144518,a,2026-05-14 16:16:00
206.4042886754212,148.44708238588245,a,2026-05-14 16:16:00
210.87476647835328,156.99271426301647,a,2026-05-14 16:16:00
209.8394829721679,158.43995996108444,a,2026-05-14 16:16:00
196.412445389908,153.9909329896843,a,2026-05-14 16:16:00
195.6906473149629,139.16979879550684,a,2026-05-14 16:16:00
202.3768468495441,142.30131543373489,a,2026-05-14 16:16:00
194.08400085137265,143.65843917757553,a,2026-05-14 16:16:00
192.82779150092213,137.36785864950565,a,2026-05-14 16:16:00
188.6667768792125,151.63097128750863,a,2026-05-14 16:16:00
205.83512203642275,140.68210869867767,a,2026-05-14 16:16:00
195.24646926211747,143.43400413747503,a,2026-05-14 16:16:00
195.806850572093,139.26397943811975,a,2026-05-14 16:16:00
191.4783046749964,142.47256140385502,a,2026-05-14 16:16:00
189.2266534421362,132.34838905175928,a,2026-05-14 16:16:00
188.0811736030372,131.35213899633038,a,2026-05-14 16:16:00
194.316735342065,127.86575337569002,a,2026-05-14 16:16:00
180.4391314356085,130.2444980684337,a,2026-05-14 16:16:00
192.83218849504527,129.87900951792847,a,2026-05-14 16:16:00
186.32953920985904,136.7768314610338,a,2026-05-14 16:16:00
166.8445315798961,130.1146262823463,a,2026-05-14 16:16:00
179.25429638106738,131.97772855173207,a,2026-05-14 16:16:00
181.3243286494938,121.90760924212329,a,2026-05-14 16:16:00
170.35335121090316,119.21159191837457,a,2026-05-14 16:16:00
165.24817890471044,120.26886849287814,a,2026-05-14 16:16:00
171.6402334581885,128.65190414339455,a,2026-05-14 16:16:00
150.7669281945776,116.00772778350364,a,2026-05-14 16:16:00
159.86227991825618,118.98846196609712,a,2026-05-14 16:16:00
142.6241706961511,123.05136826104513,a,2026-05-14 16:16:00
144.23130652986015,103.61308961643732,a,2026-05-14 16:16:00
155.46878757760442,116.06889740631584,a,2026-05-14 16:16:00
154.08785296493244,99.95906630753548,a,2026-05-14 16:16:00
137.73829936131702,109.95980102266924,a,2026-05-14 16:16:00
141.45551628526613,104.63869478004584,a,2026-05-14 16:16:00
135.9651586270648,98.05067162279278,a,2026-05-14 16:16:00
137.90008716431737,97.03022878272616,a,2026-05-14 16:16:00
136.8315883759184,89.93310233180404,a,2026-05-14 16:16:00
127.53420589131925,89.12711373966198,a,2026-05-14 16:16:00
137.1057254247244,95.6143691332304,a,2026-05-14 16:16:00
127.79953753354788,80.36421730586602,a,2026-05-14 16:16:00
132.96666344629605,86.54437105884614,a,2026-05-14 16:16:00
115.71834240065768,94.09727652185546,a,2026-05-14 16:16:00
128.81640936706555,75.45240734277809,a,2026-05-14 16:16:00
130.83128105683227,82.17993520029177,a,2026-05-14 16:16:00
126.62491046933629,71.25296364295139,a,2026-05-14 16:16:00
114.54330347344175,83.94387493412717,a,2026-05-14 16:16:00
114.7057947176238,78.65313995510479,a,2026-05-14 16:16:00
128.37143011412857,70.93723667825805,a,2026-05-14 16:16:00
113.06788910106133,64.24596579376367,a,2026-05-14 16:16:00
116.99993648993814,73.22726920573996,a,2026-05-14 16:16:00
121.14471516542584,56.36388887096933,a,2026-05-14 16:16:00
109.17094705745272,55.219775079270505,a,2026-05-14 16:16:00
116.57526295422088,62.53402294019793,a,2026-05-14 16:16:00
109.04760267959848,51.83322501157255,a,2026-05-14 16:16:00
117.93362197156516,50.315418112023565,a,2026-05-14 16:16:00
114.74285250980932,53.52685952766228,a,2026-05-14 16:16:00
119.90020829026209,52.75187061596813,a,2026-05-14 16:16:00
111.08189243619154,48.050853224915954,a,2026-05-14 16:16:00
126.67661651868364,48.66621123202469,a,2026-05-14 16:16:00
126.54280550398497,43.75324067666145,a,2026-05-14 16:16:00
121.13738397065342,40.82179665503151,a,2026-05-14 16:16:00
128.4706562669281,42.45522787790532,a,2026-05-14 16:16:00
119.1957907484595,34.651598109797305,a,2026-05-14 16:16:00
116.32613722137296,20.0391542284458,a,2026-05-14 16:16:00
127.60207977289654,21.811998831944493,a,2026-05-14 16:16:00
123.0876843938112,8.370188352538321,a,2026-05-14 16:16:00
120.54187239272308,16.989253305124805,a,2026-05-14 16:16:00
127.10113767591116,10.046134239731998,a,2026-05-14 16:16:00
121.9178380149636,19.487872860341668,a,2026-05-14 16:16:00
120.4793250514237,4.445747630304481,a,2026-05-14 16:16:00
126.12632164137712,1.6556571092188506,a,2026-05-14 16:16:00
117.87119301051328,7.817017468345341,a,2026-05-14 16:16:00
135.6927003621342,-1.0389412117779102,a,2026-05-14 16:16:00
135.39411717609565,9.386942659174906,a,2026-05-14 16:16:00
121.64688594227974,7.690637968278224,a,2026-05-14 16:16:00
123.410387849144,0.745619028640192,a,2026-05-14 16:16:00
129.27843906369702,-5.890140830363123,a,2026-05-14 16:16:00
124.32682438734538,2.2922234957096634,a,2026-05-14 16:16:00
130.1132770498144,6.350709809053512,a,2026-05-14 16:16:00
119.06989053904248,0.6920566956870857,a,2026-05-14 16:16:00
127.02502345762706,6.097094686310697,a,2026-05-14 16:16:00
119.91291683431427,10.35114935655281,a,2026-05-14 16:16:00
128.29440491021063,25.53121722654697,a,2026-05-14 16:16:00
128.58043082689704,27.86858535015073,a,2026-05-14 16:16:00
123.49996961941886,28.65378384185965,a,2026-05-14 16:16:00
116.99773047919544,28.228422472992293,a,2026-05-14 16:16:00
117.59998215559904,28.80199670109289,a,2026-05-14 16:16:00
119.21216578563352,43.54714124949789,a,2026-05-14 16:16:00
116.33963952258556,51.8913863094063,a,2026-05-14 16:16:00
105.74129636370073,46.532906365693634,a,2026-05-14 16:16:00
121.46705379284992,46.3269162889365,a,2026-05-14 16:16:00
113.21722846179112,45.660469817622925,a,2026-05-14 16:16:00
121.3622029239731,54.255775150044485,a,2026-05-14 16:16:00
105.12889351708392,62.281977517292944,a,2026-05-14 16:16:00
103.9797210652033,75.64097983521981,a,2026-05-14 16:16:00
104.1922363919755,69.48375945696927,a,2026-05-14 16:16:00
113.2874368926564,67.88983399264868,a,2026-05-14 16:16:00
107.0199580488406,75.21768959601985,a,2026-05-14 16:16:00
117.9877169131951,91.84790950911383,a,2026-05-14 16:16:00
114.64975286743945,88.38310548959834,a,2026-05-14 16:16:00
126.94712996949582,92.16785784322536,a,2026-05-14 16:16:00
128.52571572306195,84.8192572793863,a,2026-05-14 16:16:00
136.63088939642748,84.3025978731543,a,2026-05-14 16:16:00
134.30608546894666,92.42771893929644,a,2026-05-14 16:16:00
149.85925731398575,101.5853474955358,a,2026-05-14 16:16:00
137.259484324925,105.6429236506322,a,2026-05-14 16:16:00
157.14006270654474,96.6532859447296,a,2026-05-14 16:16:00
159.62674949662772,101.11721953137452,a,2026-05-14 16:16:00
152.4027125951679,110.02443309118767,a,2026-05-14 16:16:00
154.30158237829278,114.57744647933669,a,2026-05-14 16:16:00
170.63785377488506,122.51034595726344,a,2026-05-14 16:16:00
175.68590229911445,111.00865503658304,a,2026-05-14 16:16:00
182.55393010186688,124.64739750207696,a,2026-05-14 16:16:00
179.44113225249322,110.83004412555516,a,2026-05-14 16:16:00
186.9487183999754,117.32636937348946,a,2026-05-14 16:16:00
191.2434400988488,124.20895784649042,a,2026-05-14 16:16:00
191.276581459695,121.72807495406778,a,2026-05-14 16:16:00
192.2544398169512,118.19457228061653,a,2026-05-14 16:16:00
194.4935096675665,136.54893831622667,a,2026-05-14 16:16:00
198.7184086875442,131.8564179712415,a,2026-05-14 16:16:00
201.78662198562208,125.47184384707695,a,2026-05-14 16:16:00
200.20273752519984,138.6360659118563,a,2026-05-14 16:16:00
202.0582767667537,140.83749845941935,a,2026-05-14 16:16:00
201.516871923038,141.84417837611744,a,2026-05-14 16:16:00
205.42795257313216,156.98352898629437,a,2026-05-14 16:16:00
205.7723563183144,148.47776513148523,a,2026-05-14 16:16:00
198.58252265577224,158.2828845992341,a,2026-05-14 16:16:00
202.2365991384497,177.10241109578033,a,2026-05-14 16:16:00
201.85772651734536,180.24159940288493,a,2026-05-14 16:16:00
192.6669764062274,184.0005573284882,a,2026-05-14 16:16:00
194.1732345283657,188.9825868317971,a,2026-05-14 16:16:00
202.69588294257508,197.2233571589726,a,2026-05-14 16:16:00
200.89709003051,194.0281057356769,a,2026-05-14 16:16:00
189.9572810187667,195.7573789259097,a,2026-05-14 16:16:00
193.54835935261443,205.6555925243796,a,2026-05-14 16:16:00
193.9973012040149,201.461754424126,a,2026-05-14 16:16:00
186.05528340893343,195.930229309841,a,2026-05-14 16:16:00
183.8300626816666,206.84877795324155,a,2026-05-14 16:16:00
187.26397485105807,217.5957719650586,a,2026-05-14 16:16:00
187.7394041249775,211.91377360205044,a,2026-05-14 16:16:00
188.3880183837539,234.3397184502511,a,2026-05-14 16:16:00
178.87544284377083,233.60027032538807,a,2026-05-14 16:16:00
395.6079668418733,358.327128990378,b,2026-05-14 16:16:00
382.31356081213966,354.8902244238365,b,2026-05-14 16:16:00
396.3600280677474,364.32138348133225,b,2026-05-14 16:16:00
376.1897246533372,358.9365204812377,b,2026-05-14 16:16:00
381.2176365956193,361.2588228629344,b,2026-05-14 16:16:00
378.0751904508927,355.29156017579635,b,2026-05-14 16:16:00
386.4314572085745,357.4651517058605,b,2026-05-14 16:16:00
381.9157992527349,364.1266889815716,b,2026-05-14 16:16:00
375.5194882141345,362.38969671688767,b,2026-05-14 16:16:00
374.16468625627016,367.2761814153855,b,2026-05-14 16:16:00
369.5958754779322,368.97784095013947,b,2026-05-14 16:16:00
362.8702068654236,369.7410859356016,b,2026-05-14 16:16:00
360.3489134797284,388.03843413627607,b,2026-05-14 16:16:00
371.4975500359519,389.5764950654046,b,2026-05-14 16:16:00
374.8794725348621,380.44640649784174,b,2026-05-14 16:16:00
362.1349215080198,387.7236584010727,b,2026-05-14 16:16:00
355.0083574854895,393.500681374646,b,2026-05-14 16:16:00
374.0952927650851,389.46699262006416,b,2026-05-14 16:16:00
367.8118765274143,385.2522385289912,b,2026-05-14 16:16:00
358.2894565785957,394.6960943593308,b,2026-05-14 16:16:00
366.1404623076826,393.811079098596,b,2026-05-14 16:16:00
362.7380069990207,402.2722012864433,b,2026-05-14 16:16:00
366.2504405968653,405.1919109845453,b,2026-05-14 16:16:00
361.1062857175913,406.9811924538176,b,2026-05-14 16:16:00
365.7660056956696,401.0473979905397,b,2026-05-14 16:16:00
369.679501018485,402.399710300906,b,2026-05-14 16:16:00
368.5785421941357,377.79185267759215,b,2026-05-14 16:16:00
358.23024929134857,382.1608368840057,b,2026-05-14 16:16:00
376.2137840303407,372.7054047868357,b,2026-05-14 16:16:00
367.1479477251155,379.18743791548985,b,2026-05-14 16:16:00
361.9860642472274,363.80992954736297,b,2026-05-14 16:16:00
370.13198398262415,362.01718478051777,b,2026-05-14 16:16:00
375.110948619986,366.9355034769081,b,2026-05-14 16:16:00
362.3932671469993,370.6451999337058,b,2026-05-14 16:16:00
369.072049140956,360.29160372563126,b,2026-05-14 16:16:00
362.4075601256036,363.8226228827865,b,2026-05-14 16:16:00
378.8542412974688,365.1022035809378,b,2026-05-14 16:16:00
375.9738638903094,366.1557905852488,b,2026-05-14 16:16:00
386.8515773372715,355.87890895497594,b,2026-05-14 16:16:00
378.0673618668865,358.3736329841248,b,2026-05-14 16:16:00
386.4125832724295,355.5817466982504,b,2026-05-14 16:16:00
381.0362097364506,357.7527766422671,b,2026-05-14 16:16:00
393.550445803011,369.42179942376976,b,2026-05-14 16:16:00
382.7642442056569,360.26249795134834,b,2026-05-14 16:16:00
388.1015450780399,357.0787031221334,b,2026-05-14 16:16:00
394.4698518801844,365.4455440703751,b,2026-05-14 16:16:00
395.68201643848056,371.7421384176842,b,2026-05-14 16:16:00
390.71657283640826,368.94694585988617,b,2026-05-14 16:16:00
388.6077857314026,362.8627483240849,b,2026-05-14 16:16:00
385.4683193574269,374.99146896384167,b,2026-05-14 16:16:00
394.1884136416842,358.73097373286,b,2026-05-14 16:16:00
394.9512042270471,373.0740688894792,b,2026-05-14 16:16:00
399.7490990501844,367.0316008872368,b,2026-05-14 16:16:00
401.0305265365102,365.3412180666203,b,2026-05-14 16:16:00
398.56094040846506,366.8047635441253,b,2026-05-14 16:16:00
397.52124190078655,377.9249899757445,b,2026-05-14 16:16:00
393.0814058944436,378.51590458770426,b,2026-05-14 16:16:00
389.6376951242104,378.1892267842747,b,2026-05-14 16:16:00
389.9731052730304,376.7646824661349,b,2026-05-14 16:16:00
387.3886881447664,390.6323042322248,b,2026-05-14 16:16:00
398.7902014648593,385.559986943546,b,2026-05-14 16:16:00
381.0245886884378,388.05784981880623,b,2026-05-14 16:16:00
382.9713407083954,384.2236335069058,b,2026-05-14 16:16:00
376.8832460766605,395.04740304818256,b,2026-05-14 16:16:00
379.1871177770599,394.1700683442952,b,2026-05-14 16:16:00
382.55955299217806,392.4574762666198,b,2026-05-14 16:16:00
371.4712546409405,393.94021410570025,b,2026-05-14 16:16:00
381.7766554305192,384.3699640945584,b,2026-05-14 16:16:00
385.0475927428908,393.41784368931445,b,2026-05-14 16:16:00
329.3552922346999,378.0681985367231,b,2026-05-14 16:16:00
328.8114087287197,374.3117767689512,b,2026-05-14 16:16:00
320.2697111279229,371.3972711141448,b,2026-05-14 16:16:00
321.06604746556764,370.0804685264235,b,2026-05-14 16:16:00
311.03919077326907,368.8769395016624,b,2026-05-14 16:16:00
313.1342527998935,366.3331230949818,b,2026-05-14 16:16:00
308.7475683626184,364.0452385321993,b,2026-05-14 16:16:00
